PhraseId,Sentiment
175862,1
175863,0
175864,0
175865,0
175866,2
175867,0
175868,2
175869,1
175870,1
175871,2
175872,2
175873,1
175874,1
175875,1
175876,1
175877,2
175878,2
175879,2
175880,1
175881,1
175882,1
175883,1
175884,1
175885,2
175886,2
175887,1
175888,1
175889,2
175890,1
175891,2
175892,2
175893,1
175894,1
175895,2
175896,2
175897,3
175898,2
175899,1
175900,1
175901,0
175902,2
175903,2
175904,2
175905,2
175906,1
175907,2
175908,2
175909,2
175910,2
175911,4
175912,3
175913,2
175914,3
175915,4
175916,3
175917,3
175918,3
175919,2
175920,2
175921,4
175922,2
175923,4
175924,4
175925,4
175926,4
175927,4
175928,2
175929,3
175930,2
175931,2
175932,3
175933,2
175934,2
175935,2
175936,2
175937,2
175938,2
175939,2
175940,2
175941,2
175942,2
175943,2
175944,2
175945,1
175946,0
175947,2
175948,0
175949,1
175950,0
175951,2
175952,2
175953,1
175954,4
175955,3
175956,3
175957,1
175958,2
175959,2
175960,3
175961,4
175962,2
175963,2
175964,2
175965,1
175966,1
175967,1
175968,1
175969,1
175970,1
175971,2
175972,2
175973,2
175974,2
175975,2
175976,2
175977,2
175978,2
175979,1
175980,1
175981,1
175982,2
175983,2
175984,2
175985,2
175986,2
175987,2
175988,1
175989,2
175990,1
175991,1
175992,1
175993,1
175994,4
175995,2
175996,2
175997,3
175998,0
175999,2
176000,0
176001,1
176002,0
176003,2
176004,2
176005,2
176006,2
176007,2
176008,2
176009,4
176010,4
176011,3
176012,4
176013,3
176014,2
176015,1
176016,2
176017,2
176018,0
176019,0
176020,0
176021,0
176022,0
176023,0
176024,1
176025,1
176026,1
176027,1
176028,2
176029,1
176030,2
176031,2
176032,2
176033,2
176034,2
176035,2
176036,2
176037,2
176038,2
176039,2
176040,2
176041,2
176042,2
176043,1
176044,2
176045,2
176046,2
176047,2
176048,0
176049,2
176050,2
176051,2
176052,2
176053,2
176054,2
176055,3
176056,3
176057,4
176058,4
176059,2
176060,2
176061,2
176062,2
176063,4
176064,4
176065,3
176066,2
176067,3
176068,2
176069,2
176070,3
176071,4
176072,4
176073,3
176074,3
176075,3
176076,3
176077,3
176078,1
176079,1
176080,1
176081,1
176082,1
176083,2
176084,2
176085,2
176086,2
176087,1
176088,0
176089,2
176090,1
176091,1
176092,2
176093,2
176094,1
176095,1
176096,2
176097,3
176098,3
176099,2
176100,2
176101,2
176102,0
176103,1
176104,1
176105,1
176106,0
176107,1
176108,2
176109,2
176110,1
176111,1
176112,1
176113,0
176114,0
176115,0
176116,1
176117,0
176118,0
176119,0
176120,0
176121,0
176122,2
176123,2
176124,2
176125,2
176126,0
176127,0
176128,0
176129,0
176130,1
176131,2
176132,2
176133,0
176134,0
176135,1
176136,2
176137,2
176138,2
176139,2
176140,2
176141,2
176142,1
176143,2
176144,2
176145,2
176146,2
176147,1
176148,0
176149,2
176150,2
176151,1
176152,2
176153,2
176154,2
176155,2
176156,2
176157,3
176158,3
176159,3
176160,2
176161,2
176162,2
176163,2
176164,3
176165,3
176166,2
176167,2
176168,0
176169,0
176170,0
176171,3
176172,3
176173,3
176174,3
176175,3
176176,3
176177,4
176178,2
176179,1
176180,4
176181,2
176182,3
176183,3
176184,3
176185,3
176186,2
176187,2
176188,1
176189,2
176190,1
176191,1
176192,2
176193,2
176194,2
176195,2
176196,2
176197,1
176198,2
176199,2
176200,2
176201,0
176202,0
176203,0
176204,0
176205,2
176206,2
176207,2
176208,2
176209,2
176210,2
176211,0
176212,2
176213,2
176214,2
176215,0
176216,1
176217,2
176218,2
176219,2
176220,1
176221,0
176222,0
176223,0
176224,0
176225,3
176226,2
176227,2
176228,2
176229,2
176230,2
176231,2
176232,1
176233,2
176234,2
176235,0
176236,2
176237,2
176238,2
176239,4
176240,2
176241,2
176242,2
176243,3
176244,3
176245,3
176246,4
176247,4
176248,3
176249,1
176250,1
176251,2
176252,2
176253,2
176254,1
176255,1
176256,3
176257,2
176258,2
176259,2
176260,1
176261,2
176262,1
176263,2
176264,2
176265,1
176266,1
176267,1
176268,2
176269,1
176270,1
176271,0
176272,1
176273,0
176274,0
176275,1
176276,2
176277,1
176278,1
176279,1
176280,1
176281,2
176282,2
176283,2
176284,4
176285,4
176286,4
176287,1
176288,3
176289,2
176290,2
176291,2
176292,2
176293,2
176294,2
176295,2
176296,2
176297,2
176298,2
176299,2
176300,1
176301,1
176302,1
176303,1
176304,1
176305,1
176306,1
176307,3
176308,2
176309,2
176310,2
176311,3
176312,3
176313,3
176314,3
176315,3
176316,2
176317,2
176318,3
176319,3
176320,3
176321,3
176322,2
176323,2
176324,3
176325,2
176326,3
176327,0
176328,0
176329,1
176330,0
176331,0
176332,0
176333,0
176334,0
176335,2
176336,1
176337,2
176338,2
176339,1
176340,3
176341,2
176342,1
176343,2
176344,2
176345,1
176346,1
176347,1
176348,1
176349,1
176350,2
176351,1
176352,1
176353,1
176354,1
176355,2
176356,2
176357,2
176358,2
176359,2
176360,1
176361,2
176362,0
176363,2
176364,2
176365,2
176366,1
176367,1
176368,1
176369,0
176370,2
176371,0
176372,2
176373,2
176374,0
176375,0
176376,2
176377,4
176378,4
176379,3
176380,4
176381,3
176382,3
176383,3
176384,2
176385,2
176386,2
176387,2
176388,2
176389,2
176390,2
176391,2
176392,3
176393,1
176394,2
176395,2
176396,3
176397,3
176398,2
176399,4
176400,4
176401,4
176402,4
176403,4
176404,4
176405,4
176406,3
176407,3
176408,1
176409,1
176410,2
176411,1
176412,2
176413,2
176414,2
176415,2
176416,2
176417,3
176418,2
176419,2
176420,2
176421,2
176422,3
176423,3
176424,2
176425,3
176426,2
176427,2
176428,1
176429,1
176430,2
176431,0
176432,1
176433,1
176434,1
176435,1
176436,1
176437,1
176438,0
176439,1
176440,1
176441,0
176442,0
176443,0
176444,1
176445,2
176446,2
176447,2
176448,1
176449,0
176450,1
176451,1
176452,2
176453,2
176454,2
176455,2
176456,3
176457,0
176458,0
176459,4
176460,3
176461,4
176462,0
176463,3
176464,3
176465,3
176466,1
176467,2
176468,2
176469,2
176470,2
176471,2
176472,2
176473,2
176474,1
176475,2
176476,2
176477,2
176478,2
176479,2
176480,2
176481,2
176482,0
176483,0
176484,2
176485,0
176486,4
176487,2
176488,3
176489,1
176490,1
176491,3
176492,2
176493,2
176494,2
176495,2
176496,2
176497,2
176498,2
176499,2
176500,2
176501,2
176502,1
176503,1
176504,3
176505,4
176506,4
176507,3
176508,2
176509,2
176510,2
176511,2
176512,2
176513,0
176514,0
176515,2
176516,2
176517,2
176518,1
176519,1
176520,2
176521,2
176522,0
176523,2
176524,1
176525,1
176526,0
176527,2
176528,0
176529,2
176530,2
176531,2
176532,3
176533,3
176534,2
176535,1
176536,3
176537,3
176538,2
176539,2
176540,3
176541,2
176542,2
176543,3
176544,0
176545,1
176546,1
176547,1
176548,1
176549,1
176550,2
176551,1
176552,4
176553,1
176554,2
176555,2
176556,2
176557,2
176558,2
176559,2
176560,1
176561,2
176562,2
176563,2
176564,2
176565,2
176566,1
176567,1
176568,2
176569,1
176570,1
176571,1
176572,4
176573,4
176574,4
176575,3
176576,2
176577,1
176578,2
176579,2
176580,1
176581,1
176582,1
176583,2
176584,2
176585,1
176586,0
176587,0
176588,0
176589,1
176590,0
176591,0
176592,0
176593,2
176594,2
176595,2
176596,2
176597,2
176598,2
176599,2
176600,2
176601,2
176602,1
176603,1
176604,2
176605,2
176606,0
176607,0
176608,1
176609,2
176610,0
176611,0
176612,0
176613,0
176614,0
176615,0
176616,2
176617,0
176618,0
176619,0
176620,2
176621,3
176622,3
176623,3
176624,2
176625,3
176626,2
176627,2
176628,2
176629,3
176630,3
176631,4
176632,2
176633,2
176634,4
176635,2
176636,2
176637,3
176638,3
176639,4
176640,1
176641,2
176642,2
176643,2
176644,2
176645,4
176646,2
176647,3
176648,2
176649,2
176650,2
176651,2
176652,2
176653,2
176654,2
176655,2
176656,2
176657,2
176658,2
176659,2
176660,4
176661,2
176662,4
176663,2
176664,1
176665,0
176666,0
176667,1
176668,1
176669,0
176670,0
176671,0
176672,0
176673,0
176674,1
176675,1
176676,3
176677,2
176678,2
176679,3
176680,3
176681,0
176682,0
176683,1
176684,2
176685,2
176686,2
176687,2
176688,3
176689,4
176690,4
176691,2
176692,2
176693,2
176694,2
176695,2
176696,3
176697,3
176698,1
176699,0
176700,1
176701,1
176702,4
176703,2
176704,2
176705,3
176706,3
176707,3
176708,2
176709,2
176710,2
176711,2
176712,3
176713,3
176714,3
176715,2
176716,2
176717,4
176718,4
176719,4
176720,4
176721,4
176722,4
176723,4
176724,2
176725,2
176726,2
176727,2
176728,2
176729,0
176730,1
176731,2
176732,2
176733,2
176734,2
176735,2
176736,2
176737,2
176738,2
176739,4
176740,2
176741,4
176742,4
176743,3
176744,3
176745,4
176746,3
176747,4
176748,4
176749,3
176750,2
176751,2
176752,2
176753,4
176754,2
176755,4
176756,4
176757,3
176758,2
176759,2
176760,3
176761,1
176762,2
176763,1
176764,1
176765,1
176766,3
176767,3
176768,3
176769,2
176770,3
176771,2
176772,2
176773,1
176774,1
176775,2
176776,2
176777,2
176778,2
176779,2
176780,2
176781,2
176782,1
176783,2
176784,1
176785,1
176786,1
176787,2
176788,2
176789,2
176790,1
176791,2
176792,1
176793,2
176794,2
176795,1
176796,2
176797,2
176798,2
176799,2
176800,2
176801,2
176802,2
176803,2
176804,4
176805,4
176806,1
176807,1
176808,1
176809,1
176810,1
176811,1
176812,2
176813,1
176814,2
176815,2
176816,2
176817,1
176818,1
176819,4
176820,1
176821,1
176822,1
176823,4
176824,4
176825,4
176826,4
176827,4
176828,4
176829,3
176830,3
176831,2
176832,2
176833,2
176834,2
176835,4
176836,2
176837,2
176838,2
176839,2
176840,1
176841,0
176842,1
176843,1
176844,0
176845,0
176846,2
176847,2
176848,2
176849,2
176850,2
176851,2
176852,2
176853,2
176854,2
176855,2
176856,2
176857,0
176858,0
176859,1
176860,0
176861,0
176862,2
176863,2
176864,2
176865,0
176866,0
176867,0
176868,1
176869,1
176870,0
176871,0
176872,0
176873,0
176874,1
176875,1
176876,2
176877,2
176878,2
176879,2
176880,2
176881,2
176882,2
176883,2
176884,4
176885,3
176886,3
176887,4
176888,3
176889,2
176890,3
176891,3
176892,2
176893,3
176894,2
176895,2
176896,2
176897,2
176898,2
176899,2
176900,4
176901,4
176902,4
176903,3
176904,4
176905,4
176906,4
176907,4
176908,4
176909,4
176910,4
176911,4
176912,1
176913,1
176914,1
176915,1
176916,2
176917,2
176918,1
176919,1
176920,1
176921,1
176922,2
176923,1
176924,2
176925,2
176926,1
176927,1
176928,2
176929,2
176930,2
176931,2
176932,1
176933,3
176934,1
176935,1
176936,1
176937,2
176938,2
176939,2
176940,2
176941,3
176942,3
176943,2
176944,3
176945,2
176946,2
176947,2
176948,2
176949,3
176950,2
176951,3
176952,3
176953,1
176954,3
176955,2
176956,1
176957,1
176958,1
176959,1
176960,1
176961,2
176962,0
176963,0
176964,2
176965,0
176966,0
176967,0
176968,0
176969,0
176970,0
176971,0
176972,0
176973,0
176974,0
176975,0
176976,2
176977,2
176978,2
176979,2
176980,1
176981,2
176982,2
176983,0
176984,0
176985,0
176986,0
176987,0
176988,0
176989,0
176990,2
176991,2
176992,2
176993,1
176994,2
176995,2
176996,0
176997,1
176998,0
176999,0
177000,1
177001,1
177002,1
177003,2
177004,2
177005,2
177006,2
177007,2
177008,2
177009,2
177010,2
177011,2
177012,2
177013,2
177014,2
177015,2
177016,4
177017,2
177018,2
177019,2
177020,2
177021,2
177022,2
177023,2
177024,2
177025,1
177026,1
177027,1
177028,1
177029,1
177030,1
177031,1
177032,1
177033,1
177034,2
177035,1
177036,2
177037,1
177038,2
177039,2
177040,2
177041,2
177042,2
177043,2
177044,1
177045,2
177046,2
177047,2
177048,2
177049,0
177050,0
177051,2
177052,2
177053,1
177054,1
177055,0
177056,4
177057,4
177058,2
177059,4
177060,3
177061,4
177062,2
177063,2
177064,1
177065,1
177066,0
177067,1
177068,1
177069,1
177070,1
177071,0
177072,1
177073,1
177074,2
177075,1
177076,1
177077,4
177078,1
177079,1
177080,1
177081,1
177082,1
177083,1
177084,1
177085,2
177086,3
177087,3
177088,4
177089,4
177090,3
177091,1
177092,2
177093,1
177094,1
177095,1
177096,4
177097,4
177098,4
177099,2
177100,2
177101,2
177102,4
177103,4
177104,2
177105,3
177106,4
177107,4
177108,2
177109,4
177110,4
177111,4
177112,1
177113,4
177114,4
177115,2
177116,3
177117,3
177118,3
177119,4
177120,4
177121,4
177122,2
177123,1
177124,1
177125,1
177126,1
177127,1
177128,1
177129,2
177130,2
177131,3
177132,3
177133,3
177134,4
177135,2
177136,3
177137,3
177138,0
177139,1
177140,1
177141,0
177142,2
177143,2
177144,2
177145,2
177146,2
177147,2
177148,3
177149,4
177150,4
177151,4
177152,2
177153,2
177154,1
177155,4
177156,3
177157,4
177158,3
177159,3
177160,3
177161,3
177162,2
177163,2
177164,2
177165,2
177166,2
177167,2
177168,2
177169,2
177170,2
177171,2
177172,2
177173,2
177174,2
177175,2
177176,2
177177,2
177178,2
177179,2
177180,2
177181,2
177182,2
177183,1
177184,1
177185,2
177186,2
177187,2
177188,2
177189,1
177190,1
177191,1
177192,1
177193,0
177194,2
177195,2
177196,2
177197,1
177198,1
177199,1
177200,2
177201,1
177202,2
177203,1
177204,1
177205,1
177206,0
177207,2
177208,2
177209,2
177210,0
177211,1
177212,1
177213,1
177214,0
177215,1
177216,1
177217,0
177218,1
177219,2
177220,2
177221,2
177222,0
177223,0
177224,0
177225,0
177226,0
177227,2
177228,2
177229,2
177230,2
177231,2
177232,2
177233,4
177234,3
177235,4
177236,4
177237,4
177238,3
177239,3
177240,3
177241,3
177242,4
177243,4
177244,3
177245,2
177246,1
177247,0
177248,1
177249,3
177250,3
177251,2
177252,2
177253,3
177254,3
177255,1
177256,1
177257,1
177258,4
177259,4
177260,0
177261,0
177262,0
177263,0
177264,0
177265,2
177266,3
177267,2
177268,2
177269,2
177270,2
177271,2
177272,2
177273,2
177274,2
177275,2
177276,0
177277,0
177278,2
177279,2
177280,2
177281,2
177282,2
177283,1
177284,3
177285,0
177286,0
177287,0
177288,2
177289,1
177290,1
177291,0
177292,2
177293,0
177294,0
177295,2
177296,3
177297,2
177298,2
177299,2
177300,2
177301,2
177302,3
177303,3
177304,3
177305,1
177306,1
177307,0
177308,2
177309,0
177310,0
177311,0
177312,0
177313,2
177314,3
177315,3
177316,1
177317,1
177318,1
177319,1
177320,4
177321,3
177322,3
177323,3
177324,3
177325,3
177326,2
177327,2
177328,2
177329,2
177330,1
177331,1
177332,0
177333,1
177334,1
177335,1
177336,2
177337,2
177338,1
177339,0
177340,2
177341,2
177342,2
177343,1
177344,2
177345,3
177346,2
177347,3
177348,2
177349,4
177350,2
177351,2
177352,2
177353,2
177354,2
177355,2
177356,1
177357,1
177358,1
177359,2
177360,2
177361,2
177362,2
177363,2
177364,2
177365,2
177366,2
177367,1
177368,0
177369,1
177370,1
177371,2
177372,2
177373,3
177374,4
177375,3
177376,1
177377,1
177378,2
177379,2
177380,1
177381,4
177382,0
177383,2
177384,2
177385,0
177386,1
177387,1
177388,1
177389,0
177390,1
177391,1
177392,0
177393,2
177394,1
177395,2
177396,2
177397,0
177398,3
177399,2
177400,2
177401,2
177402,2
177403,3
177404,1
177405,2
177406,2
177407,2
177408,2
177409,2
177410,1
177411,0
177412,1
177413,3
177414,4
177415,4
177416,4
177417,4
177418,0
177419,2
177420,1
177421,1
177422,2
177423,2
177424,1
177425,1
177426,1
177427,2
177428,0
177429,1
177430,2
177431,2
177432,2
177433,2
177434,0
177435,1
177436,2
177437,2
177438,2
177439,2
177440,2
177441,2
177442,2
177443,0
177444,0
177445,1
177446,0
177447,1
177448,1
177449,1
177450,2
177451,1
177452,1
177453,0
177454,1
177455,1
177456,1
177457,2
177458,1
177459,1
177460,1
177461,2
177462,2
177463,0
177464,1
177465,1
177466,1
177467,2
177468,2
177469,1
177470,2
177471,2
177472,2
177473,1
177474,1
177475,3
177476,2
177477,2
177478,2
177479,2
177480,2
177481,2
177482,2
177483,2
177484,2
177485,2
177486,2
177487,2
177488,2
177489,1
177490,1
177491,2
177492,2
177493,2
177494,2
177495,1
177496,3
177497,1
177498,1
177499,1
177500,1
177501,1
177502,1
177503,1
177504,1
177505,3
177506,1
177507,1
177508,2
177509,1
177510,2
177511,2
177512,2
177513,2
177514,3
177515,3
177516,3
177517,3
177518,3
177519,3
177520,2
177521,3
177522,3
177523,3
177524,3
177525,3
177526,3
177527,2
177528,2
177529,3
177530,2
177531,2
177532,2
177533,3
177534,1
177535,2
177536,2
177537,2
177538,2
177539,2
177540,2
177541,2
177542,2
177543,2
177544,4
177545,4
177546,4
177547,2
177548,4
177549,1
177550,1
177551,0
177552,0
177553,2
177554,3
177555,3
177556,2
177557,2
177558,2
177559,2
177560,2
177561,2
177562,2
177563,2
177564,2
177565,2
177566,1
177567,2
177568,2
177569,2
177570,2
177571,2
177572,2
177573,2
177574,2
177575,2
177576,2
177577,2
177578,2
177579,2
177580,2
177581,2
177582,2
177583,2
177584,2
177585,3
177586,2
177587,2
177588,2
177589,2
177590,0
177591,2
177592,2
177593,2
177594,3
177595,3
177596,2
177597,2
177598,2
177599,2
177600,2
177601,2
177602,2
177603,2
177604,2
177605,2
177606,2
177607,2
177608,2
177609,2
177610,2
177611,1
177612,2
177613,1
177614,4
177615,2
177616,4
177617,4
177618,3
177619,3
177620,1
177621,1
177622,2
177623,2
177624,2
177625,4
177626,4
177627,1
177628,2
177629,3
177630,4
177631,3
177632,2
177633,4
177634,4
177635,4
177636,2
177637,2
177638,2
177639,2
177640,1
177641,1
177642,2
177643,3
177644,2
177645,2
177646,2
177647,1
177648,1
177649,1
177650,4
177651,3
177652,2
177653,2
177654,2
177655,4
177656,3
177657,3
177658,3
177659,3
177660,3
177661,0
177662,0
177663,3
177664,3
177665,3
177666,1
177667,2
177668,2
177669,2
177670,1
177671,2
177672,3
177673,2
177674,2
177675,2
177676,0
177677,0
177678,0
177679,0
177680,0
177681,0
177682,0
177683,0
177684,1
177685,0
177686,1
177687,0
177688,2
177689,2
177690,2
177691,2
177692,0
177693,0
177694,1
177695,0
177696,0
177697,0
177698,2
177699,2
177700,0
177701,0
177702,0
177703,0
177704,0
177705,1
177706,2
177707,2
177708,1
177709,0
177710,0
177711,1
177712,2
177713,1
177714,1
177715,2
177716,3
177717,2
177718,2
177719,2
177720,0
177721,0
177722,0
177723,0
177724,0
177725,0
177726,1
177727,0
177728,1
177729,1
177730,2
177731,1
177732,1
177733,0
177734,2
177735,2
177736,0
177737,0
177738,0
177739,1
177740,2
177741,3
177742,2
177743,1
177744,2
177745,1
177746,2
177747,2
177748,2
177749,2
177750,2
177751,2
177752,2
177753,3
177754,4
177755,3
177756,3
177757,4
177758,2
177759,4
177760,4
177761,0
177762,0
177763,2
177764,4
177765,4
177766,4
177767,4
177768,2
177769,2
177770,0
177771,1
177772,1
177773,0
177774,1
177775,1
177776,2
177777,2
177778,1
177779,2
177780,2
177781,1
177782,2
177783,1
177784,0
177785,1
177786,0
177787,1
177788,1
177789,1
177790,1
177791,1
177792,1
177793,0
177794,1
177795,1
177796,2
177797,2
177798,4
177799,4
177800,1
177801,1
177802,2
177803,2
177804,3
177805,2
177806,2
177807,2
177808,0
177809,3
177810,3
177811,3
177812,3
177813,3
177814,3
177815,3
177816,2
177817,2
177818,2
177819,2
177820,3
177821,4
177822,4
177823,3
177824,3
177825,2
177826,2
177827,2
177828,2
177829,2
177830,2
177831,0
177832,2
177833,1
177834,2
177835,2
177836,2
177837,2
177838,2
177839,2
177840,2
177841,2
177842,2
177843,2
177844,2
177845,2
177846,2
177847,2
177848,2
177849,2
177850,2
177851,1
177852,2
177853,2
177854,2
177855,1
177856,2
177857,2
177858,2
177859,2
177860,2
177861,1
177862,1
177863,0
177864,0
177865,0
177866,2
177867,2
177868,2
177869,2
177870,1
177871,1
177872,1
177873,2
177874,3
177875,2
177876,2
177877,1
177878,1
177879,2
177880,0
177881,3
177882,2
177883,2
177884,3
177885,4
177886,2
177887,3
177888,4
177889,3
177890,3
177891,2
177892,3
177893,3
177894,3
177895,3
177896,3
177897,2
177898,2
177899,2
177900,2
177901,2
177902,2
177903,2
177904,4
177905,4
177906,2
177907,1
177908,1
177909,4
177910,3
177911,4
177912,3
177913,3
177914,3
177915,2
177916,4
177917,3
177918,3
177919,4
177920,4
177921,4
177922,1
177923,3
177924,4
177925,2
177926,2
177927,1
177928,1
177929,0
177930,0
177931,0
177932,1
177933,1
177934,1
177935,1
177936,2
177937,2
177938,1
177939,0
177940,0
177941,0
177942,0
177943,0
177944,0
177945,0
177946,0
177947,2
177948,0
177949,1
177950,3
177951,0
177952,0
177953,0
177954,0
177955,1
177956,0
177957,0
177958,0
177959,0
177960,0
177961,1
177962,1
177963,1
177964,2
177965,1
177966,3
177967,3
177968,2
177969,1
177970,2
177971,1
177972,1
177973,0
177974,0
177975,0
177976,2
177977,1
177978,3
177979,1
177980,2
177981,1
177982,3
177983,1
177984,2
177985,2
177986,2
177987,2
177988,2
177989,3
177990,3
177991,3
177992,3
177993,3
177994,2
177995,2
177996,3
177997,2
177998,2
177999,2
178000,2
178001,2
178002,2
178003,2
178004,2
178005,2
178006,0
178007,1
178008,1
178009,1
178010,1
178011,1
178012,2
178013,2
178014,2
178015,0
178016,2
178017,0
178018,1
178019,2
178020,2
178021,2
178022,2
178023,2
178024,2
178025,1
178026,1
178027,1
178028,2
178029,1
178030,2
178031,2
178032,1
178033,1
178034,2
178035,2
178036,1
178037,1
178038,1
178039,3
178040,2
178041,3
178042,2
178043,1
178044,3
178045,2
178046,3
178047,0
178048,2
178049,2
178050,4
178051,4
178052,3
178053,4
178054,4
178055,3
178056,2
178057,2
178058,2
178059,2
178060,3
178061,0
178062,1
178063,0
178064,3
178065,3
178066,2
178067,3
178068,4
178069,1
178070,1
178071,4
178072,3
178073,3
178074,2
178075,3
178076,3
178077,2
178078,3
178079,3
178080,0
178081,0
178082,0
178083,0
178084,1
178085,1
178086,1
178087,4
178088,4
178089,2
178090,1
178091,2
178092,2
178093,2
178094,2
178095,2
178096,2
178097,2
178098,2
178099,1
178100,1
178101,0
178102,0
178103,2
178104,2
178105,2
178106,2
178107,2
178108,1
178109,1
178110,2
178111,1
178112,2
178113,2
178114,2
178115,2
178116,2
178117,4
178118,2
178119,2
178120,4
178121,3
178122,1
178123,3
178124,2
178125,2
178126,2
178127,2
178128,2
178129,2
178130,2
178131,2
178132,2
178133,2
178134,0
178135,1
178136,2
178137,2
178138,2
178139,1
178140,2
178141,2
178142,2
178143,2
178144,2
178145,2
178146,0
178147,0
178148,2
178149,2
178150,2
178151,2
178152,2
178153,2
178154,2
178155,4
178156,2
178157,3
178158,3
178159,2
178160,2
178161,2
178162,2
178163,2
178164,0
178165,0
178166,0
178167,0
178168,0
178169,1
178170,0
178171,1
178172,1
178173,0
178174,1
178175,2
178176,1
178177,1
178178,1
178179,1
178180,1
178181,1
178182,1
178183,1
178184,2
178185,2
178186,2
178187,2
178188,2
178189,2
178190,2
178191,2
178192,0
178193,0
178194,0
178195,0
178196,0
178197,0
178198,0
178199,1
178200,2
178201,0
178202,0
178203,2
178204,2
178205,2
178206,0
178207,0
178208,0
178209,1
178210,0
178211,1
178212,2
178213,2
178214,0
178215,0
178216,0
178217,0
178218,2
178219,2
178220,1
178221,2
178222,2
178223,2
178224,0
178225,2
178226,1
178227,0
178228,0
178229,2
178230,3
178231,3
178232,3
178233,3
178234,3
178235,1
178236,3
178237,3
178238,3
178239,2
178240,3
178241,4
178242,3
178243,3
178244,3
178245,4
178246,3
178247,3
178248,3
178249,3
178250,4
178251,3
178252,3
178253,3
178254,2
178255,2
178256,1
178257,2
178258,2
178259,2
178260,2
178261,1
178262,1
178263,1
178264,1
178265,2
178266,2
178267,2
178268,2
178269,2
178270,1
178271,1
178272,1
178273,0
178274,0
178275,1
178276,0
178277,0
178278,1
178279,1
178280,1
178281,0
178282,0
178283,1
178284,1
178285,1
178286,2
178287,2
178288,1
178289,1
178290,0
178291,3
178292,2
178293,2
178294,2
178295,2
178296,2
178297,2
178298,2
178299,1
178300,2
178301,2
178302,0
178303,2
178304,2
178305,2
178306,2
178307,2
178308,1
178309,1
178310,2
178311,3
178312,3
178313,3
178314,4
178315,4
178316,4
178317,2
178318,4
178319,2
178320,2
178321,2
178322,2
178323,2
178324,1
178325,2
178326,3
178327,3
178328,2
178329,3
178330,2
178331,3
178332,3
178333,3
178334,2
178335,1
178336,2
178337,2
178338,1
178339,2
178340,2
178341,2
178342,2
178343,2
178344,1
178345,1
178346,1
178347,2
178348,2
178349,2
178350,1
178351,2
178352,1
178353,2
178354,2
178355,2
178356,2
178357,1
178358,2
178359,2
178360,2
178361,2
178362,2
178363,2
178364,2
178365,2
178366,2
178367,2
178368,2
178369,3
178370,2
178371,2
178372,4
178373,2
178374,2
178375,2
178376,2
178377,2
178378,3
178379,2
178380,3
178381,4
178382,3
178383,3
178384,3
178385,3
178386,2
178387,0
178388,2
178389,2
178390,1
178391,3
178392,1
178393,2
178394,2
178395,1
178396,3
178397,2
178398,4
178399,3
178400,1
178401,1
178402,3
178403,4
178404,3
178405,3
178406,3
178407,3
178408,3
178409,3
178410,2
178411,2
178412,4
178413,2
178414,2
178415,3
178416,3
178417,3
178418,3
178419,3
178420,3
178421,4
178422,3
178423,4
178424,4
178425,3
178426,3
178427,3
178428,3
178429,4
178430,3
178431,2
178432,3
178433,2
178434,3
178435,2
178436,1
178437,2
178438,2
178439,2
178440,2
178441,0
178442,0
178443,0
178444,0
178445,0
178446,0
178447,4
178448,2
178449,2
178450,2
178451,2
178452,2
178453,2
178454,2
178455,3
178456,3
178457,2
178458,2
178459,2
178460,2
178461,2
178462,2
178463,0
178464,0
178465,1
178466,2
178467,2
178468,2
178469,0
178470,0
178471,1
178472,3
178473,3
178474,3
178475,3
178476,3
178477,3
178478,2
178479,3
178480,2
178481,2
178482,2
178483,4
178484,4
178485,4
178486,4
178487,4
178488,4
178489,3
178490,1
178491,1
178492,1
178493,2
178494,2
178495,0
178496,2
178497,2
178498,2
178499,2
178500,0
178501,0
178502,2
178503,0
178504,0
178505,0
178506,0
178507,1
178508,0
178509,0
178510,2
178511,1
178512,2
178513,2
178514,2
178515,2
178516,2
178517,2
178518,2
178519,3
178520,1
178521,1
178522,1
178523,1
178524,1
178525,2
178526,1
178527,1
178528,2
178529,2
178530,2
178531,2
178532,2
178533,4
178534,2
178535,4
178536,4
178537,4
178538,2
178539,2
178540,3
178541,2
178542,3
178543,4
178544,3
178545,3
178546,2
178547,0
178548,0
178549,0
178550,0
178551,0
178552,0
178553,0
178554,0
178555,0
178556,0
178557,0
178558,1
178559,1
178560,1
178561,1
178562,1
178563,1
178564,0
178565,2
178566,2
178567,2
178568,2
178569,2
178570,1
178571,3
178572,3
178573,3
178574,3
178575,2
178576,2
178577,2
178578,2
178579,2
178580,2
178581,2
178582,2
178583,2
178584,3
178585,2
178586,2
178587,2
178588,2
178589,2
178590,2
178591,1
178592,2
178593,4
178594,2
178595,2
178596,2
178597,2
178598,2
178599,2
178600,2
178601,2
178602,2
178603,2
178604,2
178605,2
178606,2
178607,2
178608,2
178609,2
178610,2
178611,2
178612,2
178613,2
178614,2
178615,2
178616,2
178617,2
178618,0
178619,0
178620,0
178621,0
178622,1
178623,1
178624,3
178625,3
178626,1
178627,0
178628,1
178629,1
178630,2
178631,2
178632,1
178633,1
178634,1
178635,3
178636,3
178637,2
178638,2
178639,2
178640,3
178641,3
178642,2
178643,2
178644,2
178645,2
178646,3
178647,3
178648,2
178649,4
178650,2
178651,3
178652,2
178653,0
178654,0
178655,0
178656,0
178657,0
178658,0
