PhraseId,Label4,Label5,Label3,Sentiment
170513,0,1,4,1.6666666666666667
170514,0,0,4,1.3333333333333333
170515,1,0,3,1.3333333333333333
170516,0,0,0,0.0
170517,0,0,0,0.0
170518,2,2,1,1.6666666666666667
170519,2,2,2,2.0
170520,2,2,2,2.0
170521,2,2,2,2.0
170522,2,0,0,0.6666666666666666
170523,4,4,4,4.0
170524,4,4,4,4.0
170525,4,4,4,4.0
170526,3,4,4,3.6666666666666665
170527,3,4,4,3.6666666666666665
170528,3,4,4,3.6666666666666665
170529,4,2,2,2.6666666666666665
170530,2,2,2,2.0
170531,3,2,2,2.3333333333333335
170532,3,2,2,2.3333333333333335
170533,2,2,2,2.0
170534,3,2,2,2.3333333333333335
170535,2,2,2,2.0
170536,3,2,2,2.3333333333333335
170537,2,2,2,2.0
170538,2,2,2,2.0
170539,2,2,2,2.0
170540,2,2,2,2.0
170541,2,2,2,2.0
170542,2,2,2,2.0
170543,0,0,0,0.0
170544,1,0,1,0.6666666666666666
170545,0,1,1,0.6666666666666666
170546,1,0,0,0.3333333333333333
170547,1,0,1,0.6666666666666666
170548,0,1,1,0.6666666666666666
170549,2,2,2,2.0
170550,2,2,2,2.0
170551,2,2,2,2.0
170552,2,2,2,2.0
170553,2,2,2,2.0
170554,2,2,2,2.0
170555,2,2,2,2.0
170556,0,0,0,0.0
170557,1,0,0,0.3333333333333333
170558,4,3,3,3.3333333333333335
170559,3,3,4,3.3333333333333335
170560,4,3,4,3.6666666666666665
170561,3,4,4,3.6666666666666665
170562,2,2,2,2.0
170563,2,2,2,2.0
170564,2,2,2,2.0
170565,2,2,2,2.0
170566,0,0,0,0.0
170567,0,0,0,0.0
170568,2,2,2,2.0
170569,0,0,0,0.0
170570,0,1,0,0.3333333333333333
170571,1,0,0,0.3333333333333333
170572,0,1,1,0.6666666666666666
170573,4,3,4,3.6666666666666665
170574,4,3,3,3.3333333333333335
170575,4,3,3,3.3333333333333335
170576,4,3,4,3.6666666666666665
170577,4,3,4,3.6666666666666665
170578,3,3,3,3.0
170579,3,3,3,3.0
170580,2,2,2,2.0
170581,4,4,4,4.0
170582,4,4,4,4.0
170583,2,2,2,2.0
170584,2,2,4,2.6666666666666665
170585,2,2,4,2.6666666666666665
170586,2,2,2,2.0
170587,2,2,2,2.0
170588,4,4,4,4.0
170589,4,3,4,3.6666666666666665
170590,4,4,4,4.0
170591,4,3,4,3.6666666666666665
170592,3,3,3,3.0
170593,2,2,2,2.0
170594,4,4,4,4.0
170595,2,2,2,2.0
170596,4,4,3,3.6666666666666665
170597,3,3,3,3.0
170598,4,3,3,3.3333333333333335
170599,3,3,4,3.3333333333333335
170600,2,2,2,2.0
170601,3,3,3,3.0
170602,4,3,3,3.3333333333333335
170603,2,2,2,2.0
170604,2,2,2,2.0
170605,3,4,4,3.6666666666666665
170606,2,2,2,2.0
170607,2,2,2,2.0
170608,2,2,2,2.0
170609,2,2,2,2.0
170610,2,2,2,2.0
170611,2,2,2,2.0
170612,2,2,2,2.0
170613,1,1,1,1.0
170614,2,2,2,2.0
170615,2,2,2,2.0
170616,1,1,1,1.0
170617,1,1,1,1.0
170618,1,1,1,1.0
170619,3,3,1,2.3333333333333335
170620,3,3,3,3.0
170621,2,3,1,2.0
170622,3,2,1,2.0
170623,3,3,1,2.3333333333333335
170624,3,3,1,2.3333333333333335
170625,0,0,0,0.0
170626,0,0,0,0.0
170627,0,0,0,0.0
170628,0,0,0,0.0
170629,0,0,1,0.3333333333333333
170630,0,0,0,0.0
170631,0,0,0,0.0
170632,0,0,0,0.0
170633,0,0,1,0.3333333333333333
170634,0,0,1,0.3333333333333333
170635,4,4,1,3.0
170636,0,1,1,0.6666666666666666
170637,0,0,0,0.0
170638,0,3,2,1.6666666666666667
170639,1,1,0,0.6666666666666666
170640,0,1,0,0.3333333333333333
170641,1,0,0,0.3333333333333333
170642,0,0,0,0.0
170643,0,0,0,0.0
170644,0,0,0,0.0
170645,1,1,2,1.3333333333333333
170646,2,1,2,1.6666666666666667
170647,2,2,1,1.6666666666666667
170648,2,2,2,2.0
170649,2,2,2,2.0
170650,2,2,2,2.0
170651,2,2,2,2.0
170652,2,4,4,3.3333333333333335
170653,0,0,0,0.0
170654,0,0,0,0.0
170655,0,0,1,0.3333333333333333
170656,1,2,1,1.3333333333333333
170657,0,1,0,0.3333333333333333
170658,2,2,1,1.6666666666666667
170659,2,2,2,2.0
170660,3,4,4,3.6666666666666665
170661,3,3,4,3.3333333333333335
170662,4,4,4,4.0
170663,2,2,2,2.0
170664,2,2,2,2.0
170665,2,2,2,2.0
170666,4,3,4,3.6666666666666665
170667,4,3,4,3.6666666666666665
170668,4,4,4,4.0
170669,4,3,3,3.3333333333333335
170670,4,2,4,3.3333333333333335
170671,4,3,4,3.6666666666666665
170672,4,3,4,3.6666666666666665
170673,4,2,4,3.3333333333333335
170674,4,3,4,3.6666666666666665
170675,3,3,3,3.0
170676,2,2,2,2.0
170677,2,2,2,2.0
170678,2,2,2,2.0
170679,2,2,2,2.0
170680,2,2,2,2.0
170681,2,2,2,2.0
170682,2,2,2,2.0
170683,2,2,2,2.0
170684,2,2,2,2.0
170685,1,1,1,1.0
170686,0,1,1,0.6666666666666666
170687,1,1,0,0.6666666666666666
170688,0,0,2,0.6666666666666666
170689,0,0,2,0.6666666666666666
170690,0,0,1,0.3333333333333333
170691,1,0,0,0.3333333333333333
170692,0,2,2,1.3333333333333333
170693,0,0,0,0.0
170694,2,2,2,2.0
170695,2,0,2,1.3333333333333333
170696,4,4,3,3.6666666666666665
170697,2,2,2,2.0
170698,3,2,2,2.3333333333333335
170699,3,2,2,2.3333333333333335
170700,2,2,2,2.0
170701,2,2,4,2.6666666666666665
170702,4,4,4,4.0
170703,4,4,3,3.6666666666666665
170704,4,3,4,3.6666666666666665
170705,2,1,3,2.0
170706,3,3,4,3.3333333333333335
170707,3,3,4,3.3333333333333335
170708,2,2,2,2.0
170709,2,2,3,2.3333333333333335
170710,3,3,3,3.0
170711,2,2,2,2.0
170712,2,2,2,2.0
170713,2,2,2,2.0
170714,2,2,2,2.0
170715,3,3,3,3.0
170716,1,1,2,1.3333333333333333
170717,2,2,2,2.0
170718,0,0,0,0.0
170719,0,0,0,0.0
170720,0,0,0,0.0
170721,0,0,0,0.0
170722,0,0,1,0.3333333333333333
170723,0,1,0,0.3333333333333333
170724,3,2,3,2.6666666666666665
170725,3,3,3,3.0
170726,3,3,3,3.0
170727,3,3,2,2.6666666666666665
170728,3,3,2,2.6666666666666665
170729,2,2,2,2.0
170730,2,2,2,2.0
170731,2,2,2,2.0
170732,2,2,2,2.0
170733,2,2,2,2.0
170734,3,4,3,3.3333333333333335
170735,3,3,3,3.0
170736,2,2,2,2.0
170737,2,2,2,2.0
170738,3,3,2,2.6666666666666665
170739,4,3,3,3.3333333333333335
170740,3,2,2,2.3333333333333335
170741,3,2,2,2.3333333333333335
170742,3,2,3,2.6666666666666665
170743,2,2,2,2.0
170744,2,2,2,2.0
170745,2,2,2,2.0
170746,3,2,3,2.6666666666666665
170747,2,2,3,2.3333333333333335
170748,2,2,2,2.0
170749,2,2,2,2.0
170750,3,1,3,2.3333333333333335
170751,0,1,1,0.6666666666666666
170752,0,1,0,0.3333333333333333
170753,2,3,2,2.3333333333333335
170754,2,2,2,2.0
170755,0,1,0,0.3333333333333333
170756,0,0,0,0.0
170757,0,0,0,0.0
170758,0,0,1,0.3333333333333333
170759,0,0,0,0.0
170760,2,2,2,2.0
170761,2,2,2,2.0
170762,2,2,2,2.0
170763,2,2,2,2.0
170764,2,2,2,2.0
170765,2,2,2,2.0
170766,2,2,2,2.0
170767,2,2,2,2.0
170768,2,2,2,2.0
170769,2,2,2,2.0
170770,3,3,3,3.0
170771,3,3,3,3.0
170772,4,2,4,3.3333333333333335
170773,3,2,4,3.0
170774,3,3,1,2.3333333333333335
170775,3,3,0,2.0
170776,3,4,4,3.6666666666666665
170777,0,1,0,0.3333333333333333
170778,0,0,0,0.0
170779,0,0,0,0.0
170780,2,2,1,1.6666666666666667
170781,1,1,0,0.6666666666666666
170782,1,1,1,1.0
170783,1,1,1,1.0
170784,2,1,1,1.3333333333333333
170785,2,2,3,2.3333333333333335
170786,1,1,1,1.0
170787,0,1,0,0.3333333333333333
170788,0,0,0,0.0
170789,0,0,0,0.0
170790,0,0,0,0.0
170791,0,0,0,0.0
170792,0,0,0,0.0
170793,0,0,1,0.3333333333333333
170794,0,0,0,0.0
170795,0,0,0,0.0
170796,1,0,1,0.6666666666666666
170797,0,0,4,1.3333333333333333
170798,0,0,4,1.3333333333333333
170799,0,0,4,1.3333333333333333
170800,2,2,2,2.0
170801,2,2,2,2.0
170802,2,2,2,2.0
170803,1,2,3,2.0
170804,3,2,1,2.0
170805,3,3,3,3.0
170806,2,2,1,1.6666666666666667
170807,2,2,2,2.0
170808,3,3,1,2.3333333333333335
170809,2,2,2,2.0
170810,2,2,2,2.0
170811,2,2,2,2.0
170812,4,4,4,4.0
170813,3,4,4,3.6666666666666665
170814,4,4,4,4.0
170815,2,1,1,1.3333333333333333
170816,2,2,2,2.0
170817,2,2,2,2.0
170818,2,2,0,1.3333333333333333
170819,2,2,2,2.0
170820,2,2,2,2.0
170821,2,2,2,2.0
170822,2,2,1,1.6666666666666667
170823,2,1,1,1.3333333333333333
170824,2,1,0,1.0
170825,2,1,1,1.3333333333333333
170826,1,0,0,0.3333333333333333
170827,2,2,2,2.0
170828,2,2,2,2.0
170829,1,1,1,1.0
170830,1,1,1,1.0
170831,2,2,1,1.6666666666666667
170832,1,1,1,1.0
170833,1,1,1,1.0
170834,2,0,1,1.0
170835,1,0,1,0.6666666666666666
170836,2,1,2,1.6666666666666667
170837,0,1,2,1.0
170838,2,2,2,2.0
170839,0,1,2,1.0
170840,2,2,2,2.0
170841,2,2,2,2.0
170842,2,2,2,2.0
170843,2,2,2,2.0
170844,2,2,2,2.0
170845,2,2,2,2.0
170846,2,2,2,2.0
170847,2,2,2,2.0
170848,2,2,2,2.0
170849,2,2,0,1.3333333333333333
170850,2,2,0,1.3333333333333333
170851,4,4,4,4.0
170852,4,4,4,4.0
170853,4,4,4,4.0
170854,4,3,3,3.3333333333333335
170855,2,2,2,2.0
170856,2,2,2,2.0
170857,2,2,2,2.0
170858,2,2,2,2.0
170859,4,3,4,3.6666666666666665
170860,3,3,4,3.3333333333333335
170861,3,3,4,3.3333333333333335
170862,2,2,2,2.0
170863,2,2,2,2.0
170864,2,2,2,2.0
170865,2,2,2,2.0
170866,2,2,2,2.0
170867,2,2,2,2.0
170868,2,2,2,2.0
170869,3,4,4,3.6666666666666665
170870,4,3,4,3.6666666666666665
170871,3,3,4,3.3333333333333335
170872,3,3,4,3.3333333333333335
170873,2,2,2,2.0
170874,3,3,3,3.0
170875,3,2,2,2.3333333333333335
170876,2,2,2,2.0
170877,0,1,0,0.3333333333333333
170878,0,1,0,0.3333333333333333
170879,0,1,0,0.3333333333333333
170880,1,0,0,0.3333333333333333
170881,1,1,1,1.0
170882,1,1,1,1.0
170883,2,2,1,1.6666666666666667
170884,2,2,1,1.6666666666666667
170885,2,2,2,2.0
170886,2,3,2,2.3333333333333335
170887,2,2,2,2.0
170888,2,2,3,2.3333333333333335
170889,2,2,2,2.0
170890,2,2,2,2.0
170891,2,2,2,2.0
170892,1,1,1,1.0
170893,1,2,1,1.3333333333333333
170894,2,1,2,1.6666666666666667
170895,2,1,2,1.6666666666666667
170896,0,2,0,0.6666666666666666
170897,2,2,2,2.0
170898,2,2,1,1.6666666666666667
170899,2,2,2,2.0
170900,2,2,2,2.0
170901,2,2,2,2.0
170902,2,2,2,2.0
170903,2,2,2,2.0
170904,4,4,4,4.0
170905,4,3,4,3.6666666666666665
170906,2,2,2,2.0
170907,2,2,2,2.0
170908,4,3,4,3.6666666666666665
170909,4,3,4,3.6666666666666665
170910,4,4,4,4.0
170911,4,4,4,4.0
170912,3,2,4,3.0
170913,2,0,1,1.0
170914,0,1,1,0.6666666666666666
170915,4,4,4,4.0
170916,4,3,4,3.6666666666666665
170917,4,4,4,4.0
170918,4,4,4,4.0
170919,4,4,4,4.0
170920,4,4,4,4.0
170921,2,2,2,2.0
170922,4,3,4,3.6666666666666665
170923,4,4,4,4.0
170924,4,4,4,4.0
170925,3,2,3,2.6666666666666665
170926,2,2,2,2.0
170927,3,2,2,2.3333333333333335
170928,2,2,2,2.0
170929,2,2,2,2.0
170930,2,2,2,2.0
170931,2,2,2,2.0
170932,0,0,0,0.0
170933,0,2,1,1.0
170934,0,0,0,0.0
170935,0,1,0,0.3333333333333333
170936,2,2,2,2.0
170937,2,2,2,2.0
170938,2,2,2,2.0
170939,0,1,0,0.3333333333333333
170940,0,1,0,0.3333333333333333
170941,0,1,0,0.3333333333333333
170942,1,0,0,0.3333333333333333
170943,2,2,2,2.0
170944,2,2,2,2.0
170945,2,2,2,2.0
170946,2,2,2,2.0
170947,2,2,2,2.0
170948,2,2,2,2.0
170949,2,2,2,2.0
170950,2,2,2,2.0
170951,0,1,0,0.3333333333333333
170952,0,1,0,0.3333333333333333
170953,0,0,0,0.0
170954,0,2,0,0.6666666666666666
170955,0,1,1,0.6666666666666666
170956,1,2,1,1.3333333333333333
170957,1,1,1,1.0
170958,1,1,1,1.0
170959,1,1,1,1.0
170960,1,1,1,1.0
170961,1,1,1,1.0
170962,2,2,1,1.6666666666666667
170963,1,1,1,1.0
170964,1,1,1,1.0
170965,1,2,2,1.6666666666666667
170966,1,2,2,1.6666666666666667
170967,2,1,2,1.6666666666666667
170968,2,1,2,1.6666666666666667
170969,1,0,2,1.0
170970,1,1,1,1.0
170971,1,1,1,1.0
170972,1,1,1,1.0
170973,0,0,0,0.0
170974,2,2,2,2.0
170975,2,1,1,1.3333333333333333
170976,2,2,2,2.0
170977,2,2,2,2.0
170978,1,1,1,1.0
170979,2,2,2,2.0
170980,2,2,2,2.0
170981,2,2,2,2.0
170982,2,2,2,2.0
170983,2,2,2,2.0
170984,2,2,2,2.0
170985,2,2,2,2.0
170986,2,2,2,2.0
170987,2,2,2,2.0
170988,2,2,1,1.6666666666666667
170989,2,2,2,2.0
170990,1,1,1,1.0
170991,1,1,1,1.0
170992,1,0,1,0.6666666666666666
170993,0,1,1,0.6666666666666666
170994,1,1,1,1.0
170995,2,2,2,2.0
170996,2,2,2,2.0
170997,2,2,2,2.0
170998,2,2,2,2.0
170999,2,2,2,2.0
171000,1,1,1,1.0
171001,0,1,1,0.6666666666666666
171002,4,4,4,4.0
171003,4,4,4,4.0
171004,3,3,4,3.3333333333333335
171005,3,3,4,3.3333333333333335
171006,3,2,3,2.6666666666666665
171007,4,3,4,3.6666666666666665
171008,4,3,4,3.6666666666666665
171009,4,3,4,3.6666666666666665
171010,4,4,4,4.0
171011,2,2,2,2.0
171012,2,2,2,2.0
171013,2,2,2,2.0
171014,0,0,0,0.0
171015,0,0,0,0.0
171016,0,0,0,0.0
171017,0,0,0,0.0
171018,0,0,0,0.0
171019,0,0,1,0.3333333333333333
171020,0,0,1,0.3333333333333333
171021,1,1,1,1.0
171022,0,0,0,0.0
171023,0,0,0,0.0
171024,0,0,0,0.0
171025,0,0,0,0.0
171026,0,0,0,0.0
171027,0,0,0,0.0
171028,0,0,0,0.0
171029,0,0,0,0.0
171030,2,2,2,2.0
171031,0,2,2,1.3333333333333333
171032,2,2,2,2.0
171033,0,0,0,0.0
171034,1,0,1,0.6666666666666666
171035,0,0,0,0.0
171036,2,2,2,2.0
171037,2,2,1,1.6666666666666667
171038,2,2,2,2.0
171039,3,4,1,2.6666666666666665
171040,4,3,1,2.6666666666666665
171041,0,4,1,1.6666666666666667
171042,1,2,3,2.0
171043,1,2,3,2.0
171044,3,3,4,3.3333333333333335
171045,2,2,2,2.0
171046,2,2,2,2.0
171047,2,2,2,2.0
171048,3,3,3,3.0
171049,2,2,3,2.3333333333333335
171050,3,2,2,2.3333333333333335
171051,4,4,4,4.0
171052,4,4,4,4.0
171053,4,4,4,4.0
171054,4,4,3,3.6666666666666665
171055,2,2,2,2.0
171056,3,2,2,2.3333333333333335
171057,2,2,2,2.0
171058,2,2,2,2.0
171059,2,2,2,2.0
171060,2,2,2,2.0
171061,2,2,2,2.0
171062,2,2,2,2.0
171063,2,2,2,2.0
171064,2,2,2,2.0
171065,2,2,2,2.0
171066,0,0,1,0.3333333333333333
171067,0,0,0,0.0
171068,0,0,0,0.0
171069,0,0,0,0.0
171070,0,0,1,0.3333333333333333
171071,2,2,1,1.6666666666666667
171072,0,0,0,0.0
171073,0,1,0,0.3333333333333333
171074,0,0,0,0.0
171075,0,0,0,0.0
171076,0,0,0,0.0
171077,0,0,0,0.0
171078,2,2,2,2.0
171079,0,0,0,0.0
171080,0,0,0,0.0
171081,0,2,1,1.0
171082,2,2,3,2.3333333333333335
171083,1,0,1,0.6666666666666666
171084,2,2,2,2.0
171085,0,0,0,0.0
171086,0,0,1,0.3333333333333333
171087,2,3,3,2.6666666666666665
171088,4,3,4,3.6666666666666665
171089,2,2,1,1.6666666666666667
171090,2,2,2,2.0
171091,2,2,2,2.0
171092,2,2,2,2.0
171093,2,2,2,2.0
171094,2,2,2,2.0
171095,2,1,2,1.6666666666666667
171096,4,3,4,3.6666666666666665
171097,3,3,4,3.3333333333333335
171098,4,4,3,3.6666666666666665
171099,4,3,4,3.6666666666666665
171100,4,4,4,4.0
171101,2,2,2,2.0
171102,2,2,1,1.6666666666666667
171103,2,2,2,2.0
171104,2,2,2,2.0
171105,2,2,2,2.0
171106,2,2,2,2.0
171107,4,4,4,4.0
171108,4,4,4,4.0
171109,2,2,2,2.0
171110,2,2,2,2.0
171111,2,2,2,2.0
171112,4,4,4,4.0
171113,4,4,4,4.0
171114,4,4,4,4.0
171115,4,4,4,4.0
171116,2,2,2,2.0
171117,4,2,4,3.3333333333333335
171118,2,2,2,2.0
171119,3,3,4,3.3333333333333335
171120,2,2,3,2.3333333333333335
171121,2,2,3,2.3333333333333335
171122,2,2,2,2.0
171123,2,2,1,1.6666666666666667
171124,2,2,2,2.0
171125,2,2,2,2.0
171126,2,2,2,2.0
171127,2,2,2,2.0
171128,2,1,2,1.6666666666666667
171129,2,2,2,2.0
171130,2,2,2,2.0
171131,2,2,2,2.0
171132,4,4,4,4.0
171133,4,4,4,4.0
171134,4,3,4,3.6666666666666665
171135,4,4,4,4.0
171136,4,4,4,4.0
171137,4,3,4,3.6666666666666665
171138,3,3,3,3.0
171139,2,2,2,2.0
171140,3,3,3,3.0
171141,3,3,3,3.0
171142,3,3,3,3.0
171143,3,3,4,3.3333333333333335
171144,3,4,4,3.6666666666666665
171145,4,4,4,4.0
171146,2,2,2,2.0
171147,2,2,2,2.0
171148,4,4,4,4.0
171149,3,4,3,3.3333333333333335
171150,2,2,2,2.0
171151,2,2,2,2.0
171152,2,2,2,2.0
171153,2,2,2,2.0
171154,4,3,4,3.6666666666666665
171155,4,4,3,3.6666666666666665
171156,2,2,1,1.6666666666666667
171157,3,3,0,2.0
171158,3,3,1,2.3333333333333335
171159,3,3,1,2.3333333333333335
171160,2,2,2,2.0
171161,2,2,0,1.3333333333333333
171162,2,2,1,1.6666666666666667
171163,0,0,1,0.3333333333333333
171164,4,4,4,4.0
171165,3,4,4,3.6666666666666665
171166,2,2,2,2.0
171167,2,2,2,2.0
171168,4,4,4,4.0
171169,4,4,4,4.0
171170,4,4,4,4.0
171171,4,4,4,4.0
171172,4,4,3,3.6666666666666665
171173,4,4,4,4.0
171174,2,2,2,2.0
171175,2,2,2,2.0
171176,0,0,0,0.0
171177,3,3,4,3.3333333333333335
171178,3,3,4,3.3333333333333335
171179,3,3,3,3.0
171180,0,0,0,0.0
171181,0,0,0,0.0
171182,2,2,2,2.0
171183,0,0,0,0.0
171184,0,0,0,0.0
171185,0,0,0,0.0
171186,0,0,0,0.0
171187,2,2,2,2.0
171188,0,0,0,0.0
171189,0,0,0,0.0
171190,2,2,2,2.0
171191,0,2,2,1.3333333333333333
171192,0,0,0,0.0
171193,0,0,0,0.0
171194,2,2,2,2.0
171195,2,2,2,2.0
171196,2,2,2,2.0
171197,2,2,2,2.0
171198,0,0,0,0.0
171199,0,0,0,0.0
171200,2,2,2,2.0
171201,2,2,2,2.0
171202,0,0,0,0.0
171203,0,0,0,0.0
171204,0,0,0,0.0
171205,2,2,2,2.0
171206,0,0,0,0.0
171207,0,0,0,0.0
171208,0,0,0,0.0
171209,0,0,0,0.0
171210,0,0,0,0.0
171211,4,4,4,4.0
171212,2,2,2,2.0
171213,2,2,2,2.0
171214,2,2,2,2.0
171215,2,2,2,2.0
171216,2,2,2,2.0
171217,4,4,4,4.0
171218,4,4,4,4.0
171219,4,4,4,4.0
171220,4,4,4,4.0
171221,4,3,4,3.6666666666666665
171222,4,4,3,3.6666666666666665
171223,2,0,2,1.3333333333333333
171224,2,0,2,1.3333333333333333
171225,2,2,2,2.0
171226,2,2,2,2.0
171227,2,2,2,2.0
171228,2,2,2,2.0
171229,2,0,1,1.0
171230,0,0,1,0.3333333333333333
171231,2,0,1,1.0
171232,0,0,0,0.0
171233,2,2,2,2.0
171234,2,2,2,2.0
171235,2,2,2,2.0
171236,2,2,1,1.6666666666666667
171237,1,1,1,1.0
171238,2,2,2,2.0
171239,2,2,2,2.0
171240,2,2,2,2.0
171241,2,2,2,2.0
171242,2,2,2,2.0
171243,2,2,2,2.0
171244,2,2,2,2.0
171245,2,2,2,2.0
171246,2,2,1,1.6666666666666667
171247,2,2,2,2.0
171248,3,3,2,2.6666666666666665
171249,2,2,2,2.0
171250,3,2,2,2.3333333333333335
171251,2,2,2,2.0
171252,2,2,2,2.0
171253,2,2,2,2.0
171254,2,2,2,2.0
171255,2,2,2,2.0
171256,2,2,1,1.6666666666666667
171257,2,2,2,2.0
171258,2,2,2,2.0
171259,2,2,2,2.0
171260,2,2,2,2.0
171261,2,2,2,2.0
171262,2,2,2,2.0
171263,2,2,2,2.0
171264,2,2,2,2.0
171265,2,2,1,1.6666666666666667
171266,2,2,2,2.0
171267,2,2,2,2.0
171268,2,2,2,2.0
171269,2,2,2,2.0
171270,2,2,2,2.0
171271,2,2,2,2.0
171272,0,0,1,0.3333333333333333
171273,1,0,1,0.6666666666666666
171274,1,0,1,0.6666666666666666
171275,2,0,1,1.0
171276,0,0,1,0.3333333333333333
171277,0,1,0,0.3333333333333333
171278,3,2,2,2.3333333333333335
171279,3,3,2,2.6666666666666665
171280,2,3,2,2.3333333333333335
171281,2,2,1,1.6666666666666667
171282,2,2,2,2.0
171283,2,2,2,2.0
171284,2,2,2,2.0
171285,2,2,1,1.6666666666666667
171286,3,2,2,2.3333333333333335
171287,2,2,2,2.0
171288,2,2,2,2.0
171289,2,2,2,2.0
171290,2,2,2,2.0
171291,2,2,2,2.0
171292,2,2,2,2.0
171293,2,2,2,2.0
171294,2,2,2,2.0
171295,2,2,2,2.0
171296,1,1,0,0.6666666666666666
171297,3,3,1,2.3333333333333335
171298,4,4,4,4.0
171299,4,4,4,4.0
171300,2,3,3,2.6666666666666665
171301,2,3,2,2.3333333333333335
171302,2,3,2,2.3333333333333335
171303,4,4,4,4.0
171304,4,4,4,4.0
171305,4,4,4,4.0
171306,3,4,4,3.6666666666666665
171307,3,3,4,3.3333333333333335
171308,3,3,4,3.3333333333333335
171309,3,3,4,3.3333333333333335
171310,3,4,4,3.6666666666666665
171311,2,2,2,2.0
171312,4,3,3,3.3333333333333335
171313,3,2,2,2.3333333333333335
171314,3,2,2,2.3333333333333335
171315,3,2,1,2.0
171316,3,3,1,2.3333333333333335
171317,2,2,0,1.3333333333333333
171318,2,2,1,1.6666666666666667
171319,2,2,1,1.6666666666666667
171320,2,3,2,2.3333333333333335
171321,3,3,2,2.6666666666666665
171322,2,2,2,2.0
171323,2,3,4,3.0
171324,3,4,4,3.6666666666666665
171325,2,2,2,2.0
171326,2,2,2,2.0
171327,4,4,4,4.0
171328,4,4,4,4.0
171329,3,4,4,3.6666666666666665
171330,3,3,4,3.3333333333333335
171331,3,3,4,3.3333333333333335
171332,3,4,4,3.6666666666666665
171333,2,2,2,2.0
171334,4,4,4,4.0
171335,3,2,2,2.3333333333333335
171336,0,1,0,0.3333333333333333
171337,0,0,0,0.0
171338,2,3,1,2.0
171339,0,3,2,1.6666666666666667
171340,2,3,4,3.0
171341,0,0,0,0.0
171342,0,0,0,0.0
171343,0,0,0,0.0
171344,4,4,4,4.0
171345,4,4,4,4.0
171346,4,4,4,4.0
171347,4,4,4,4.0
171348,2,2,2,2.0
171349,2,2,2,2.0
171350,1,0,1,0.6666666666666666
171351,2,2,2,2.0
171352,2,2,2,2.0
171353,2,2,2,2.0
171354,2,2,2,2.0
171355,0,0,1,0.3333333333333333
171356,0,1,1,0.6666666666666666
171357,2,2,2,2.0
171358,2,2,2,2.0
171359,2,2,2,2.0
171360,2,2,2,2.0
171361,2,2,2,2.0
171362,2,2,3,2.3333333333333335
171363,2,2,1,1.6666666666666667
171364,2,2,2,2.0
171365,2,2,2,2.0
171366,2,2,2,2.0
171367,2,2,2,2.0
171368,4,4,4,4.0
171369,4,4,3,3.6666666666666665
171370,2,2,3,2.3333333333333335
171371,3,3,2,2.6666666666666665
171372,2,2,2,2.0
171373,2,2,2,2.0
171374,2,2,1,1.6666666666666667
171375,2,2,2,2.0
171376,2,2,1,1.6666666666666667
171377,2,2,1,1.6666666666666667
171378,2,2,2,2.0
171379,2,2,2,2.0
171380,2,2,2,2.0
171381,2,2,1,1.6666666666666667
171382,2,2,2,2.0
171383,2,2,2,2.0
171384,3,3,2,2.6666666666666665
171385,2,2,2,2.0
171386,3,2,2,2.3333333333333335
171387,3,3,2,2.6666666666666665
171388,3,3,2,2.6666666666666665
171389,3,2,2,2.3333333333333335
171390,3,2,2,2.3333333333333335
171391,2,2,2,2.0
171392,2,2,2,2.0
171393,2,2,2,2.0
171394,2,2,2,2.0
171395,2,2,2,2.0
171396,0,0,0,0.0
171397,0,0,0,0.0
171398,0,0,0,0.0
171399,0,0,0,0.0
171400,0,0,0,0.0
171401,0,0,0,0.0
171402,0,0,0,0.0
171403,0,0,0,0.0
171404,0,0,0,0.0
171405,0,0,0,0.0
171406,2,2,1,1.6666666666666667
171407,1,2,1,1.3333333333333333
171408,2,2,2,2.0
171409,2,2,2,2.0
171410,0,0,0,0.0
171411,0,0,0,0.0
171412,0,0,0,0.0
171413,0,0,0,0.0
171414,0,0,0,0.0
171415,0,1,1,0.6666666666666666
171416,2,2,2,2.0
171417,2,2,2,2.0
171418,0,0,1,0.3333333333333333
171419,1,2,1,1.3333333333333333
171420,1,1,0,0.6666666666666666
171421,2,2,1,1.6666666666666667
171422,2,2,0,1.3333333333333333
171423,2,2,2,2.0
171424,2,2,2,2.0
171425,2,2,2,2.0
171426,2,2,2,2.0
171427,2,2,2,2.0
171428,2,2,2,2.0
171429,2,2,2,2.0
171430,2,2,2,2.0
171431,2,2,2,2.0
171432,2,2,2,2.0
171433,2,2,2,2.0
171434,1,2,1,1.3333333333333333
171435,0,1,0,0.3333333333333333
171436,4,4,4,4.0
171437,4,3,2,3.0
171438,4,3,3,3.3333333333333335
171439,4,3,3,3.3333333333333335
171440,3,4,4,3.6666666666666665
171441,2,2,2,2.0
171442,2,2,2,2.0
171443,2,2,2,2.0
171444,2,2,2,2.0
171445,2,2,2,2.0
171446,2,2,2,2.0
171447,2,2,2,2.0
171448,2,2,2,2.0
171449,4,3,4,3.6666666666666665
171450,4,2,4,3.3333333333333335
171451,4,3,4,3.6666666666666665
171452,4,4,4,4.0
171453,4,3,4,3.6666666666666665
171454,2,1,2,1.6666666666666667
171455,2,2,2,2.0
171456,2,1,2,1.6666666666666667
171457,2,0,0,0.6666666666666666
171458,0,1,1,0.6666666666666666
171459,0,0,0,0.0
